No,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Platform_LE
668,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,2023-08-27 20:45:00, MagicFailHighSchool ,Instagram, #MagicFail #HighSchoolMagic ,0.4857142857142857,0.49999999999999994, UK,2023,8,27,20,1
669,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,2023-08-28 16:00:00, OrigamiProHighSchool ,Twitter, #OrigamiMaster #HighSchoolArt ,0.3714285714285714,0.3714285714285714, USA,2023,8,28,16,2
670,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,2023-08-29 13:45:00, HackySackChampionHighSchool ,Instagram, #HackySackChallenge #HighSchoolAthlete ,0.6000000000000001,0.5428571428571429, Canada,2023,8,29,13,1
671,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,2023-08-30 17:30:00, SecretHandshakeHighSchool ,Facebook, #FriendshipGoals #HighSchoolMemories ,0.42857142857142855,0.42857142857142855, USA,2023,8,30,17,0
672,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,2023-08-31 20:15:00, BurgerQuestHighSchool ,Twitter, #BurgerQuest #HighSchoolFoodie ,0.5428571428571429,0.45714285714285713, UK,2023,8,31,20,2
673,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,2023-09-01 14:45:00, ComedyGeniusHighSchool ,Instagram, #StandUpComedy #HighSchoolTalent ,0.45714285714285713,0.4142857142857143, Canada,2023,9,1,14,1
674,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,2023-09-02 18:30:00, LoveLetterBlunderHighSchool ,Facebook, #LoveLetterFail #HighSchoolAwkward ,0.34285714285714286,0.32857142857142857, USA,2023,9,2,18,0
675,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,2023-09-03 22:00:00, ScienceExperimentProHighSchool ,Twitter, #ScienceGeek #HighSchoolExperiments ,0.5142857142857142,0.4857142857142857, UK,2023,9,3,22,2
676,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,2023-09-04 15:15:00, BraceletCraftsmanHighSchool ,Instagram, #FriendshipBracelets #HighSchoolCrafts ,0.39999999999999997,0.38571428571428573, USA,2023,9,4,15,1
677,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,2023-09-05 12:30:00, CartwheelMasterHighSchool ,Twitter, #CartwheelChallenge #HighSchoolAthlete ,0.6285714285714286,0.6000000000000001, Canada,2023,9,5,12,2
678,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,2023-09-06 16:45:00, MovieMarathonHostHighSchool ,Facebook, #MovieNight #HighSchoolMemories ,0.4857142857142857,0.47142857142857136, UK,2023,9,6,16,0
679,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,2023-09-07 18:20:00, HairColorExperimentHighSchool ,Instagram, #HairExperiment #HighSchoolStyle ,0.42857142857142855,0.4142857142857143, USA,2023,9,7,18,1
680,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool ,Facebook, #TimeCapsule #HighSchoolNostalgia ,0.6000000000000001,0.5428571428571429, Canada,2023,9,8,14,0
681,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,2023-09-09 17:30:00, ClassroomBlunderHighSchool ,Twitter, #FirstDayOops #HighSchoolEmbarrassment ,0.3142857142857143,0.3142857142857143, USA,2023,9,9,17,2
682,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool ,Instagram, #HealthyLiving #HighSchoolWellness ,0.5142857142857142,0.45714285714285713, UK,2023,9,10,20,1
683,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent ,Twitter, #SchoolChallenges #HighSchoolStruggles ,0.2857142857142857,0.2571428571428571, USA,2023,9,11,15,2
684,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,2023-09-12 12:30:00, DealingWithHateHighSchool ,Instagram, #OnlineHate #HighSchoolReality ,0.3714285714285714,0.3714285714285714, Canada,2023,9,12,12,1
685,Had a bad day at school. Everything seems to be going wrong. , Bad ,2023-09-13 16:45:00, ToughDayHighSchool ,Facebook, #BadDay #HighSchoolBlues ,0.42857142857142855,0.42857142857142855, UK,2023,9,13,16,0
686,Feeling down after not making the sports team. Disappointment lingers. , Sad ,2023-09-14 18:20:00, SportsTeamRejectionHighSchool ,Twitter, #Disappointment #HighSchoolSports ,0.34285714285714286,0.34285714285714286, USA,2023,9,14,18,2
687,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,2023-09-15 14:15:00, CafeteriaConflictHighSchool ,Instagram, #CafeteriaDrama #HighSchoolTension ,0.45714285714285713,0.4428571428571429, Canada,2023,9,15,14,1
688,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool ,Facebook, #AcademicFrustration #HighSchoolStress ,0.39999999999999997,0.39999999999999997, UK,2023,9,16,17,0
689,Dealing with a personal setback. Sometimes life throws unexpected challenges. , Sad ,2023-09-17 20:45:00, PersonalSetbackHighSchool ,Twitter, #LifeChallenges #HighSchoolStruggles ,0.4857142857142857,0.4857142857142857, USA,2023,9,17,20,2
690,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , Sad ,2023-09-18 22:00:00, LonelySaturdayHighSchool ,Instagram, #LonelyNights #HighSchoolEmotions ,0.3142857142857143,0.3, Canada,2023,9,18,22,1
691,Experiencing cyberbullying. Hateful messages online are disheartening. , Hate ,2023-09-19 15:15:00, CyberbullyingVictimHighSchool ,Facebook, #StopCyberbullying #HighSchoolReality ,0.2571428571428571,0.24285714285714283, UK,2023,9,19,15,0
692,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , Bad ,2023-09-20 12:30:00, RainyDayBluesHighSchool ,Twitter, #BadLuck #HighSchoolWeather ,0.3714285714285714,0.35714285714285715, USA,2023,9,20,12,2
693,Missing an important event due to unforeseen circumstances. A day filled with sadness. , Sad ,2023-09-21 16:45:00, MissedOpportunityHighSchool ,Instagram, #MissedChances #HighSchoolRegret ,0.42857142857142855,0.4142857142857143, Canada,2023,9,21,16,1
694,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , Hate ,2023-09-22 18:20:00, RumorVictimHighSchool ,Facebook, #RumorMills #HighSchoolDrama ,0.5142857142857142,0.5142857142857142, UK,2023,9,22,18,0
695,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , Bad ,2023-09-23 14:15:00, FlatTireWoesHighSchool ,Twitter, #BadLuckDay #HighSchoolStruggles ,0.5714285714285714,0.5714285714285714, USA,2023,9,23,14,2
696,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , Sad ,2023-09-24 17:30:00, FriendMovingAwayHighSchool ,Instagram, #SayingGoodbye #HighSchoolEmotions ,0.45714285714285713,0.45714285714285713, Canada,2023,9,24,17,1
697,Facing rejection from a dream college. Disheartened but determined to explore other paths. , Sad ,2023-09-25 20:45:00, CollegeRejectionHighSchool ,Facebook, #CollegeDreams #HighSchoolJourney ,0.39999999999999997,0.38571428571428573, UK,2023,9,25,20,0
698,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , Hate ,2023-09-26 14:15:00, GamingToxicityHighSchool ,Twitter, #OnlineGaming #HighSchoolGamer ,0.3142857142857143,0.3142857142857143, USA,2023,9,26,14,2
699,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , Bad ,2023-09-27 17:30:00, BadHairDayBluesHighSchool ,Instagram, #BadHairDay #HighSchoolConfidence ,0.3714285714285714,0.3714285714285714, Canada,2023,9,27,17,1
700,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , Sad ,2023-09-28 22:00:00, ProjectFailureDespairHighSchool ,Facebook, #ProjectStruggles #HighSchoolHardships ,0.45714285714285713,0.4428571428571429, UK,2023,9,28,22,0
701,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , Hate ,2023-09-29 15:45:00, OpinionsHateHighSchool ,Twitter, #OnlineOpinions #HighSchoolCriticism ,0.5428571428571429,0.5428571428571429, USA,2023,9,29,15,2
702,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , Bad ,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool ,Instagram, #TechIssues #HighSchoolTech ,0.4857142857142857,0.47142857142857136, Canada,2023,9,30,18,1
703,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , Sad ,2023-10-01 14:15:00, MissedEventBluesHighSchool ,Facebook, #MissedMoments #HighSchoolRegret ,0.42857142857142855,0.4142857142857143, UK,2023,10,1,14,0
704,Trying out a new study technique for upcoming exams. Exploring different learning strategies. , Neutral ,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool ,Instagram, #StudyStrategies #HighSchoolExams ,0.5142857142857142,0.45714285714285713, USA,2023,10,2,16,1
705,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. , Neutral ,2023-10-03 12:30:00, CommunityCleanupHighSchool ,Twitter, #EnvironmentalEfforts #HighSchoolCommunity ,0.6000000000000001,0.5714285714285714, Canada,2023,10,3,12,2
706,Sharing favorite book recommendations with classmates. Building a mini book club. , Neutral ,2023-10-04 18:20:00, BookRecommendationsHighSchool ,Facebook, #BookClub #HighSchoolReads ,0.39999999999999997,0.39999999999999997, UK,2023,10,4,18,0
707,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. , Neutral ,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool ,Instagram, #BakingAdventures #HighSchoolBakes ,0.45714285714285713,0.47142857142857136, USA,2023,10,5,14,1
708,Collaborating on a school project with peers. Teamwork makes the dream work. , Neutral ,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool ,Twitter, #Teamwork #HighSchoolProjects ,0.3714285714285714,0.3714285714285714, Canada,2023,10,6,17,2
709,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. , Neutral ,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool ,Instagram, #SchoolClubs #HighSchoolInterests ,0.4857142857142857,0.49999999999999994, UK,2023,10,7,20,1
710,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. , Neutral ,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool ,Facebook, #CareerDevelopment #HighSchoolJobs ,0.5428571428571429,0.5428571428571429, USA,2023,10,8,15,0
711,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , Neutral ,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool ,Twitter, #SchoolEvents #HighSchoolConnectivity ,0.42857142857142855,0.42857142857142855, Canada,2023,10,9,22,2
712,Exploring a new hobby of photography during free time. Capturing moments through a lens. , Neutral ,2023-10-10 14:15:00, PhotographyHobbyHighSchool ,Instagram, #PhotographyJourney #HighSchoolHobbies ,0.5714285714285714,0.5571428571428572, UK,2023,10,10,14,1
713,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. , Neutral ,2023-10-11 16:45:00, ScienceFairParticipationHighSchool ,Facebook, #ScienceFair #HighSchoolScience ,0.39999999999999997,0.38571428571428573, USA,2023,10,11,16,0
714,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. , Neutral ,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool ,Twitter, #EfficiencyGoals #HighSchoolSkills ,0.5142857142857142,0.4857142857142857, Canada,2023,10,12,18,2
715,Volunteering at a local charity event to give back to the community. Contributing to social causes. , Neutral ,2023-10-13 12:30:00, CharityEventVolunteerHighSchool ,Instagram, #CommunityService #HighSchoolVolunteer ,0.42857142857142855,0.4142857142857143, UK,2023,10,13,12,1
716,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. , Neutral ,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool ,Facebook, #TeamSpirit #HighSchoolProjects ,0.3714285714285714,0.35714285714285715, USA,2023,10,14,17,0
717,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. , Neutral ,2023-10-15 20:45:00, DebateClubParticipationHighSchool ,Twitter, #DebateSkills #HighSchoolIntellect ,0.4857142857142857,0.47142857142857136, Canada,2023,10,15,20,2
718,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! , Happy ,2023-10-16 15:45:00, BirthdaySurpriseHighSchool ,Instagram, #SurpriseParty #HighSchoolCelebration ,0.6285714285714286,0.6000000000000001, UK,2023,10,16,15,1
719,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! , Happy ,2023-10-17 12:30:00, CodingSuccessHighSchool ,Twitter, #CodingTriumph #HighSchoolTech ,0.5428571428571429,0.5428571428571429, USA,2023,10,17,12,2
720,Attending a school talent show to support classmates. Applauding the diverse talents on display! , Happy ,2023-10-18 16:45:00, TalentShowSupportHighSchool ,Facebook, #TalentShow #HighSchoolEntertainment ,0.39999999999999997,0.39999999999999997, Canada,2023,10,18,16,0
721,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ", Happy ,2023-10-19 18:20:00, WeekendHikeHighSchool ,Instagram, #NatureAdventures #HighSchoolFriends ,0.45714285714285713,0.45714285714285713, UK,2023,10,19,18,1
722,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! , Happy ,2023-10-20 14:15:00, SportsVictoryHighSchool ,Twitter, #SportsTriumph #HighSchoolAthletics ,0.6000000000000001,0.5714285714285714, USA,2023,10,20,14,2
723,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! , Happy ,2023-10-21 17:30:00, PenPalConnectionHighSchool ,Facebook, #GlobalFriendship #HighSchoolCorrespondence ,0.5142857142857142,0.49999999999999994, Canada,2023,10,21,17,0
724,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! , Happy ,2023-10-22 20:45:00, MuralCreationHighSchool ,Instagram, #ArtCollaboration #HighSchoolCreativity ,0.4857142857142857,0.47142857142857136, UK,2023,10,22,20,1
725,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! , Happy ,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool ,Instagram, #ArtisticExpression #HighSchoolCreativity ,0.5142857142857142,0.4857142857142857, USA,2015,11,10,16,1
726,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! , Happy ,2016-09-14 12:30:00, TrackFieldSuccessHighSchool ,Twitter, #AthleticAchievement #HighSchoolSports ,0.6000000000000001,0.5857142857142856, Canada,2016,9,14,12,2
727,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! , Happy ,2017-08-18 18:20:00, ScienceProjectSuccessHighSchool ,Facebook, #ScienceFairWinner #HighSchoolScience ,0.42857142857142855,0.4142857142857143, UK,2017,8,18,18,0
728,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ", Happy ,2018-06-22 14:15:00, BirthdayPartyJoyHighSchool ,Instagram, #SurpriseCelebration #HighSchoolFriendship ,0.5714285714285714,0.5428571428571429, USA,2018,6,22,14,1
729,Successfully fundraising for a school charity initiative. The joy of giving back to the community! , Happy ,2019-04-05 17:30:00, CharityFundraisingTriumphHighSchool ,Twitter, #CommunityGiving #HighSchoolPhilanthropy ,0.4857142857142857,0.45714285714285713, Canada,2019,4,5,17,2
730,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ", Happy ,2020-02-29 20:45:00, MulticulturalFestivalJoyHighSchool ,Facebook, #CulturalCelebration #HighSchoolUnity ,0.45714285714285713,0.47142857142857136, UK,2020,2,29,20,0
